colony,date,distance,from,from_ID,from_ID_date,from_nest_size,from_x,from_y,network_ID,strength,to,to_ID,to_ID_date,to_nest_size,to_x,to_y,trail_ID,trail_type,tree_type,year,treatment,dataset
6,22/08/2017,3.310000002,N32,6_N32,6_N32_2017-08-22,46.084,8.891634213,9.776588072,6_2017-08-22,0.1,N39,6_N39,6_N39_2017-08-22,1.441,8.316856609,13.03630136,6_2017-08-22_N32_N39,internest,regular,2017,control,Empirical control
6,22/08/2017,3.300000006,N39,6_N39,6_N39_2017-08-22,1.441,8.316856609,13.03630136,6_2017-08-22,0.003,N40,6_N40,6_N40_2017-08-22,5.32,10.84480349,15.15750022,6_2017-08-22_N39_N40,internest,regular,2017,control,Empirical control
7,22/08/2017,2.999593857,N30,7_N30,7_N30_2017-08-22,16.71101461,-12.61086523,-17.6126337,7_2017-08-22,0.05,N32,7_N32,7_N32_2017-08-22,6.781,-9.624257258,-17.8914457,7_2017-08-22_N30_N32,internest,regular,2017,exclusion,Empirical exclusion
8,22/08/2017,2.509026497,N6,8_N6,8_N6_2017-08-22,417.452,-12.84377771,1.805069035,8_2017-08-22,0.1,N12,8_N12,8_N12_2017-08-22,9.133,-11.48748211,3.915916307,8_2017-08-22_N6_N12,internest,regular,2017,control,Empirical control
8,22/08/2017,9.695849811,N6,8_N6,8_N6_2017-08-22,417.452,-12.84377771,1.805069035,8_2017-08-22,0.1,N9,8_N9,8_N9_2017-08-22,11.002,-3.147975374,1.83541068,8_2017-08-22_N6_N9,internest,regular,2017,control,Empirical control
8,22/08/2017,5.475148574,N3,8_N3,8_N3_2017-08-22,49.1,2.301249,1.30324,8_2017-08-22,0.05,N9,8_N9,8_N9_2017-08-22,11.002,-3.147975374,1.83541068,8_2017-08-22_N3_N9,internest,regular,2017,control,Empirical control
8,22/08/2017,4.763068831,N3,8_N3,8_N3_2017-08-22,49.1,2.301249,1.30324,8_2017-08-22,0.01,N22,8_N22,8_N22_2017-08-22,11.31,6.674504485,-0.583943392,8_2017-08-22_N3_N22,internest,regular,2017,control,Empirical control
9,22/08/2017,11.64490437,N7,9_N7,9_N7_2017-08-22,17.412,-15.05410933,-1.823556931,9_2017-08-22,0.1,N37,9_N37,9_N37_2017-08-22,8.929,-26.59154218,-3.401986881,9_2017-08-22_N7_N37,internest,regular,2017,control,Empirical control
9,22/08/2017,7.950000001,N5,9_N5,9_N5_2017-08-22,95.152,-2.923519079,-2.28410512,9_2017-08-22,0.02,N6,9_N6,9_N6_2017-08-22,26.909,-10.86867603,-2.561559682,9_2017-08-22_N5_N6,internest,regular,2017,control,Empirical control
9,22/08/2017,4.487130339,N6,9_N6,9_N6_2017-08-22,26.909,-10.86867603,-2.561559682,9_2017-08-22,0.05,N41,9_N41,9_N41_2017-08-22,2.021,-6.996330857,-0.294561327,9_2017-08-22_N6_N41,internest,regular,2017,control,Empirical control
9,22/08/2017,4.532778429,N5,9_N5,9_N5_2017-08-22,95.152,-2.923519079,-2.28410512,9_2017-08-22,0.01,N41,9_N41,9_N41_2017-08-22,2.021,-6.996330857,-0.294561327,9_2017-08-22_N5_N41,internest,regular,2017,control,Empirical control
9,22/08/2017,3.710000001,N4,9_N4,9_N4_2017-08-22,66.095,0,0,9_2017-08-22,0.1,N5,9_N5,9_N5_2017-08-22,95.152,-2.923519079,-2.28410512,9_2017-08-22_N4_N5,internest,regular,2017,control,Empirical control
9,22/08/2017,0.3,N4,9_N4,9_N4_2017-08-22,66.095,0,0,9_2017-08-22,0.02,N40,9_N40,9_N40_2017-08-22,0.202,-0.29776383,-0.036560933,9_2017-08-22_N4_N40,internest,regular,2017,control,Empirical control
9,22/08/2017,3.17,N3,9_N3,9_N3_2017-08-22,13.989,1.389636995,2.849176903,9_2017-08-22,0.2,N4,9_N4,9_N4_2017-08-22,66.095,0,0,9_2017-08-22_N3_N4,internest,regular,2017,control,Empirical control
9,22/08/2017,1.784859483,N1,9_N1,9_N1_2017-08-22,46.443,2.613626187,4.148243426,9_2017-08-22,0.1,N3,9_N3,9_N3_2017-08-22,13.989,1.389636995,2.849176903,9_2017-08-22_N1_N3,internest,regular,2017,control,Empirical control
9,22/08/2017,3.751401244,N1,9_N1,9_N1_2017-08-22,46.443,2.613626187,4.148243426,9_2017-08-22,0.2,N10,9_N10,9_N10_2017-08-22,23.521,6.033264333,2.605814742,9_2017-08-22_N1_N10,internest,regular,2017,control,Empirical control
9,22/08/2017,10.3,N10,9_N10,9_N10_2017-08-22,23.521,6.033264333,2.605814742,9_2017-08-22,0.1,N33,9_N33,9_N33_2017-08-22,3.938,10.70936794,-6.571551715,9_2017-08-22_N10_N33,internest,regular,2017,control,Empirical control
9,22/08/2017,7.580952739,N9,9_N9,9_N9_2017-08-22,20.635,15.95741016,-12.04228268,9_2017-08-22,0.1,N33,9_N33,9_N33_2017-08-22,3.938,10.70936794,-6.571551715,9_2017-08-22_N9_N33,internest,regular,2017,control,Empirical control
9,22/08/2017,9.460175209,N9,9_N9,9_N9_2017-08-22,20.635,15.95741016,-12.04228268,9_2017-08-22,0.1,N38,9_N38,9_N38_2017-08-22,4.972,23.08720653,-18.26007318,9_2017-08-22_N9_N38,internest,regular,2017,control,Empirical control
9,22/08/2017,9.9,N5,9_N5,9_N5_2017-08-22,95.152,-2.923519079,-2.28410512,9_2017-08-22,0.05,N32,9_N32,9_N32_2017-08-22,7.33,-2.923516834,-12.18410512,9_2017-08-22_N5_N32,internest,regular,2017,control,Empirical control
9,22/08/2017,6.599999998,N31,9_N31,9_N31_2017-08-22,0.623,-2.46312268,-18.76802775,9_2017-08-22,0.01,N32,9_N32,9_N32_2017-08-22,7.33,-2.923516834,-12.18410512,9_2017-08-22_N31_N32,internest,regular,2017,control,Empirical control
9,22/08/2017,31.5,N1,9_N1,9_N1_2017-08-22,46.443,2.613626187,4.148243426,9_2017-08-22,0.2,N34,9_N34,9_N34_2017-08-22,36.082,22.86143893,28.27864083,9_2017-08-22_N1_N34,internest,regular,2017,control,Empirical control
10,22/08/2017,5.054848664,N11,10_N11,10_N11_2017-08-22,3.414,6.83379828,-10.24273476,10_2017-08-22,0.033,N14,10_N14,10_N14_2017-08-22,6.911,11.08970906,-12.97013617,10_2017-08-22_N11_N14,internest,regular,2017,exclusion,Empirical exclusion
10,22/08/2017,3.7,N11,10_N11,10_N11_2017-08-22,3.414,6.83379828,-10.24273476,10_2017-08-22,0.05,N21,10_N21,10_N21_2017-08-22,0.657,7.027442128,-6.547805524,10_2017-08-22_N11_N21,internest,regular,2017,exclusion,Empirical exclusion
10,22/08/2017,0.5,N21,10_N21,10_N21_2017-08-22,0.657,7.027442128,-6.547805524,10_2017-08-22,0.01,N34,10_N34,10_N34_2017-08-22,1.08,7.525539478,-6.504227659,10_2017-08-22_N21_N34,internest,regular,2017,exclusion,Empirical exclusion
10,22/08/2017,4.800000001,N33,10_N33,10_N33_2017-08-22,1.128,2.830430511,-5.506253815,10_2017-08-22,0.003,N34,10_N34,10_N34_2017-08-22,1.08,7.525539478,-6.504227659,10_2017-08-22_N33_N34,internest,regular,2017,exclusion,Empirical exclusion
10,22/08/2017,6.551530086,N11,10_N11,10_N11_2017-08-22,3.414,6.83379828,-10.24273476,10_2017-08-22,0.05,N22,10_N22,10_N22_2017-08-22,1.55,7.875320582,-3.774521888,10_2017-08-22_N11_N22,internest,regular,2017,exclusion,Empirical exclusion
10,22/08/2017,1.969999996,N8,10_N8,10_N8_2017-08-22,0.672,9.078799856,-1.510684525,10_2017-08-22,0.003,N9,10_N9,10_N9_2017-08-22,0.728,10.95238094,-0.901920281,10_2017-08-22_N8_N9,internest,regular,2017,exclusion,Empirical exclusion
10,22/08/2017,4.1,N9,10_N9,10_N9_2017-08-22,0.728,10.95238094,-0.901920281,10_2017-08-22,0.01,N29,10_N29,10_N29_2017-08-22,1.112,11.80481966,3.108484715,10_2017-08-22_N9_N29,internest,regular,2017,exclusion,Empirical exclusion
10,22/08/2017,8.971585886,N7,10_N7,10_N7_2017-08-22,1.364,2.944484959,1.700002449,10_2017-08-22,0.003,N29,10_N29,10_N29_2017-08-22,1.112,11.80481966,3.108484715,10_2017-08-22_N7_N29,internest,regular,2017,exclusion,Empirical exclusion
10,22/08/2017,3.499999999,N30,10_N30,10_N30_2017-08-22,2.344,-9.018478447,-1.723714171,10_2017-08-22,0.05,N31,10_N31,10_N31_2017-08-22,1.322,-10.49764432,1.44836217,10_2017-08-22_N30_N31,internest,regular,2017,exclusion,Empirical exclusion
10,22/08/2017,1.6,N33,10_N33,10_N33_2017-08-22,1.128,2.830430511,-5.506253815,10_2017-08-22,0.003,N35,10_N35,10_N35_2017-08-22,0.484,1.29241198,-5.94727422,10_2017-08-22_N33_N35,internest,regular,2017,exclusion,Empirical exclusion
12,22/08/2017,2.07,N3,12_N3,12_N3_2017-08-22,101.472,1.792672664,1.034999864,12_2017-08-22,1,N4,12_N4,12_N4_2017-08-22,193.405,0,0,12_2017-08-22_N3_N4,internest,regular,2017,exclusion,Empirical exclusion
12,22/08/2017,1.428069549,N24,12_N24,12_N24_2017-08-22,140.954,14.10636087,5.014039125,12_2017-08-22,0.033,N25,12_N25,12_N25_2017-08-22,3.753,13.56365712,6.334968827,12_2017-08-22_N24_N25,internest,regular,2017,exclusion,Empirical exclusion
12,22/08/2017,12.94062095,N3,12_N3,12_N3_2017-08-22,101.472,1.792672664,1.034999864,12_2017-08-22,0.1,N24,12_N24,12_N24_2017-08-22,140.954,14.10636087,5.014039125,12_2017-08-22_N3_N24,internest,regular,2017,exclusion,Empirical exclusion
12,22/08/2017,3.3,N4,12_N4,12_N4_2017-08-22,193.405,0,0,12_2017-08-22,0.5,N15,12_N15,12_N15_2017-08-22,29.518,-3.100986217,1.12866491,12_2017-08-22_N4_N15,internest,regular,2017,exclusion,Empirical exclusion
12,22/08/2017,1.450000001,N14,12_N14,12_N14_2017-08-22,29.167,-4.48001839,1.576738864,12_2017-08-22,0.1,N15,12_N15,12_N15_2017-08-22,29.518,-3.100986217,1.12866491,12_2017-08-22_N14_N15,internest,regular,2017,exclusion,Empirical exclusion
12,22/08/2017,10.73416508,N15,12_N15,12_N15_2017-08-22,29.518,-3.100986217,1.12866491,12_2017-08-22,0.333,N17,12_N17,12_N17_2017-08-22,3.692,-13.62605575,3.237031873,12_2017-08-22_N15_N17,internest,regular,2017,exclusion,Empirical exclusion
12,22/08/2017,0.857167219,N17,12_N17,12_N17_2017-08-22,3.692,-13.62605575,3.237031873,12_2017-08-22,0.1,N19,12_N19,12_N19_2017-08-22,53.419,-14.4768338,3.341494072,12_2017-08-22_N17_N19,internest,regular,2017,exclusion,Empirical exclusion
12,22/08/2017,10.7,N19,12_N19,12_N19_2017-08-22,53.419,-14.4768338,3.341494072,12_2017-08-22,0.1,N21,12_N21,12_N21_2017-08-22,1.626,-22.17377386,10.77433429,12_2017-08-22_N19_N21,internest,regular,2017,exclusion,Empirical exclusion
12,22/08/2017,2.6,N21,12_N21,12_N21_2017-08-22,1.626,-22.17377386,10.77433429,12_2017-08-22,0.003,N23,12_N23,12_N23_2017-08-22,0.561,-23.81000805,12.79491284,12_2017-08-22_N21_N23,internest,regular,2017,exclusion,Empirical exclusion
2a,22/08/2017,4.46324296,N2,2a_N2,2a_N2_2017-08-22,44.175,0,0,2a_2017-08-22,0.2,N3,2a_N3,2a_N3_2017-08-22,9.662,-0.137022634,4.46113915,2a_2017-08-22_N2_N3,internest,regular,2017,control,Empirical control
2a,22/08/2017,4.65,N2,2a_N2,2a_N2_2017-08-22,44.175,0,0,2a_2017-08-22,0.2,N4,2a_N4,2a_N4_2017-08-22,5.306,2.324996956,4.027019885,2a_2017-08-22_N2_N4,internest,regular,2017,control,Empirical control
2a,22/08/2017,6,N2,2a_N2,2a_N2_2017-08-22,44.175,0,0,2a_2017-08-22,0.003,N6,2a_N6,2a_N6_2017-08-22,1.342,0.522935737,-5.977168077,2a_2017-08-22_N2_N6,internest,regular,2017,control,Empirical control
2a,22/08/2017,5.35,N2,2a_N2,2a_N2_2017-08-22,44.175,0,0,2a_2017-08-22,0.1,N5,2a_N5,2a_N5_2017-08-22,1.619,-2.511675742,4.72376809,2a_2017-08-22_N2_N5,internest,regular,2017,control,Empirical control
2b,22/08/2017,1.150000002,N6,2b_N6,2b_N6_2017-08-22,4.412,12.24339362,7.591854726,2b_2017-08-22,0.1,N9,2b_N9,2b_N9_2017-08-22,3.468,12.67419139,8.658116085,2b_2017-08-22_N6_N9,internest,regular,2017,exclusion,Empirical exclusion
2b,22/08/2017,2.019999999,N6,2b_N6,2b_N6_2017-08-22,4.412,12.24339362,7.591854726,2b_2017-08-22,0.033,N13,2b_N13,2b_N13_2017-08-22,1.276,11.08476824,5.937168283,2b_2017-08-22_N6_N13,internest,regular,2017,exclusion,Empirical exclusion
2b,22/08/2017,4.904131316,N5,2b_N5,2b_N5_2017-08-22,65.653,6.475667202,4.26184993,2b_2017-08-22,0.1,N13,2b_N13,2b_N13_2017-08-22,1.276,11.08476824,5.937168283,2b_2017-08-22_N5_N13,internest,regular,2017,exclusion,Empirical exclusion
2b,22/08/2017,1.500000002,N17,2b_N17,2b_N17_2017-08-22,11.983,12.3893141,-2.785758202,2b_2017-08-22,0.003,N20,2b_N20,2b_N20_2017-08-22,0.552,10.91210258,-3.046231101,2b_2017-08-22_N17_N20,internest,regular,2017,exclusion,Empirical exclusion
2b,22/08/2017,14.2,N7,2b_N7,2b_N7_2017-08-22,5.303,-2.688276279,-7.385984745,2b_2017-08-22,0.02,N19,2b_N19,2b_N19_2017-08-22,5.32,-12.90289806,-17.25013711,2b_2017-08-22_N7_N19,internest,regular,2017,exclusion,Empirical exclusion
2b,22/08/2017,2.299999996,N19,2b_N19,2b_N19_2017-08-22,5.32,-12.90289806,-17.25013711,2b_2017-08-22,0.1,N21,2b_N21,2b_N21_2017-08-22,1.699,-15.1972953,-17.41057802,2b_2017-08-22_N19_N21,internest,regular,2017,exclusion,Empirical exclusion
2b,22/08/2017,3.9,N7,2b_N7,2b_N7_2017-08-22,5.303,-2.688276279,-7.385984745,2b_2017-08-22,0.003,N18,2b_N18,2b_N18_2017-08-22,0.294,-5.761519537,-4.98490668,2b_2017-08-22_N7_N18,internest,regular,2017,exclusion,Empirical exclusion
2b,22/08/2017,3.420012999,N1,2b_N1,2b_N1_2017-08-22,3.023,-5.025029215,0.674433412,2b_2017-08-22,0.02,N12,2b_N12,2b_N12_2017-08-22,22.178,-1.65708636,0.079916936,2b_2017-08-22_N1_N12,internest,regular,2017,exclusion,Empirical exclusion
2b,22/08/2017,2.47,N11,2b_N11,2b_N11_2017-08-22,22.935,-3.277552392,1.944049399,2b_2017-08-22,0.01,N12,2b_N12,2b_N12_2017-08-22,22.178,-1.65708636,0.079916936,2b_2017-08-22_N11_N12,internest,regular,2017,exclusion,Empirical exclusion
2b,22/08/2017,7.643519335,N11,2b_N11,2b_N11_2017-08-22,22.935,-3.277552392,1.944049399,2b_2017-08-22,0.01,N16,2b_N16,2b_N16_2017-08-22,2.606,-5.438933335,-5.387513889,2b_2017-08-22_N11_N16,internest,regular,2017,exclusion,Empirical exclusion
3,12/06/2018,16.3,N26,3_N26,3_N26_2018-06-12,182.8168644,7.736661011,-31.5540667,3_2018-06-12,0.333,N30,3_N30,3_N30_2018-06-12,15.36055393,23.68046701,-34.94302678,3_2018-06-12_N26_N30,internest,regular,2018,control,Empirical control
3,12/06/2018,23.7,N26,3_N26,3_N26_2018-06-12,182.8168644,7.736661011,-31.5540667,3_2018-06-12,0.05,N28,3_N28,3_N28_2018-06-12,15.28523406,-5.516222486,-11.90588411,3_2018-06-12_N26_N28,internest,regular,2018,control,Empirical control
3,12/06/2018,16.08086054,N28,3_N28,3_N28_2018-06-12,15.28523406,-5.516222486,-11.90588411,3_2018-06-12,0.2,N32,3_N32,3_N32_2018-06-12,4.409432408,5.588457785,-23.53688372,3_2018-06-12_N28_N32,internest,regular,2018,control,Empirical control
3,12/06/2018,4.3015042,N2,3_N2,3_N2_2018-06-12,8.09455706,-4.547928759,-0.118660335,3_2018-06-12,1,N6,3_N6,3_N6_2018-06-12,112.9631164,-0.279596698,0.41451862,3_2018-06-12_N2_N6,internest,regular,2018,control,Empirical control
3,12/06/2018,0.5,N5,3_N5,3_N5_2018-06-12,40.19031357,0,0,3_2018-06-12,1,N6,3_N6,3_N6_2018-06-12,112.9631164,-0.279596698,0.41451862,3_2018-06-12_N5_N6,internest,regular,2018,control,Empirical control
3,12/06/2018,4.549476483,N2,3_N2,3_N2_2018-06-12,8.09455706,-4.547928759,-0.118660335,3_2018-06-12,0.05,N5,3_N5,3_N5_2018-06-12,40.19031357,0,0,3_2018-06-12_N2_N5,internest,regular,2018,control,Empirical control
3,12/06/2018,1,N5,3_N5,3_N5_2018-06-12,40.19031357,0,0,3_2018-06-12,0.5,N7,3_N7,3_N7_2018-06-12,61.5622291,0.642787706,0.766044362,3_2018-06-12_N5_N7,internest,regular,2018,control,Empirical control
3,12/06/2018,2.45,N11,3_N11,3_N11_2018-06-12,46.2246254,0.907218694,-1.115464674,3_2018-06-12,0.1,N20,3_N20,3_N20_2018-06-12,25.89802154,2.669601393,-2.817377486,3_2018-06-12_N11_N20,internest,regular,2018,control,Empirical control
3,12/06/2018,1.437813339,N5,3_N5,3_N5_2018-06-12,40.19031357,0,0,3_2018-06-12,0.333,N11,3_N11,3_N11_2018-06-12,46.2246254,0.907218694,-1.115464674,3_2018-06-12_N5_N11,internest,regular,2018,control,Empirical control
3,12/06/2018,1.429999998,N16,3_N16,3_N16_2018-06-12,61.12732742,11.54994716,11.9517028,3_2018-06-12,0.1,N25,3_N25,3_N25_2018-06-12,1.688654608,12.0390362,13.29546316,3_2018-06-12_N16_N25,internest,regular,2018,control,Empirical control
3,12/06/2018,13.1051907,N7,3_N7,3_N7_2018-06-12,61.5622291,0.642787706,0.766044362,3_2018-06-12,0.333,N33,3_N33,3_N33_2018-06-12,5.866516334,13.73492197,0.181199406,3_2018-06-12_N7_N33,internest,regular,2018,control,Empirical control
3,12/06/2018,45.40683262,N20,3_N20,3_N20_2018-06-12,25.89802154,2.669601393,-2.817377486,3_2018-06-12,0.2,N37,3_N37,3_N37_2018-06-12,10.86236086,34.18450367,-35.50669353,3_2018-06-12_N20_N37,internest,regular,2018,control,Empirical control
3,12/06/2018,9.5,N28,3_N28,3_N28_2018-06-12,15.28523406,-5.516222486,-11.90588411,3_2018-06-12,0.1,N34,3_N34,3_N34_2018-06-12,1.50016821,-5.516220331,-21.40588411,3_2018-06-12_N28_N34,internest,regular,2018,control,Empirical control
6,12/06/2018,2,N12,6_N12,6_N12_2018-06-12,48.30861773,-2.696389373,0.427064805,6_2018-06-12,0.05,N25,6_N25,6_N25_2018-06-12,173.0027356,-4.53739948,1.208526121,6_2018-06-12_N12_N25,internest,regular,2018,control,Empirical control
6,12/06/2018,0.550388182,N25,6_N25,6_N25_2018-06-12,173.0027356,-4.53739948,1.208526121,6_2018-06-12,0.1,N38,6_N38,6_N38_2018-06-12,10.65733946,-4.024928287,1.409275784,6_2018-06-12_N25_N38,internest,regular,2018,control,Empirical control
6,12/06/2018,1.199999999,N12,6_N12,6_N12_2018-06-12,48.30861773,-2.696389373,0.427064805,6_2018-06-12,0.2,N30,6_N30,6_N30_2018-06-12,5.361240557,-3.418567963,1.385426993,6_2018-06-12_N12_N30,internest,regular,2018,control,Empirical control
6,12/06/2018,4.919260895,N6,6_N6,6_N6_2018-06-12,22.14958128,2.222298455,0.351979512,6_2018-06-12,0.05,N12,6_N12,6_N12_2018-06-12,48.30861773,-2.696389373,0.427064805,6_2018-06-12_N6_N12,internest,regular,2018,control,Empirical control
6,12/06/2018,2.56,N6,6_N6,6_N6_2018-06-12,22.14958128,2.222298455,0.351979512,6_2018-06-12,0.1,N7,6_N7,6_N7_2018-06-12,62.19452628,1.777757468,2.873087068,6_2018-06-12_N6_N7,internest,regular,2018,control,Empirical control
6,12/06/2018,5.56771955,N5,6_N5,6_N5_2018-06-12,6.522264719,6.781603873,0.43156661,6_2018-06-12,0.2,N7,6_N7,6_N7_2018-06-12,62.19452628,1.777757468,2.873087068,6_2018-06-12_N5_N7,internest,regular,2018,control,Empirical control
6,12/06/2018,0.62,N7,6_N7,6_N7_2018-06-12,62.19452628,1.777757468,2.873087068,6_2018-06-12,1,N15,6_N15,6_N15_2018-06-12,47.44016747,1.354918225,3.326526121,6_2018-06-12_N7_N15,internest,regular,2018,control,Empirical control
6,12/06/2018,2.2,N7,6_N7,6_N7_2018-06-12,62.19452628,1.777757468,2.873087068,6_2018-06-12,0.2,N9,6_N9,6_N9_2018-06-12,0.786537439,3.720242245,3.905924369,6_2018-06-12_N7_N9,internest,regular,2018,control,Empirical control
6,12/06/2018,1.300000005,N35,6_N35,6_N35_2018-06-12,0.344037275,14.41817192,12.91243521,6_2018-06-12,0.005,N46,6_N46,6_N46_2018-06-12,2.337770013,14.50885562,11.61560196,6_2018-06-12_N35_N46,internest,regular,2018,control,Empirical control
6,12/06/2018,1.899999997,N35,6_N35,6_N35_2018-06-12,0.344037275,14.41817192,12.91243521,6_2018-06-12,0.003,N36,6_N36,6_N36_2018-06-12,1.358425104,15.2211469,14.63441987,6_2018-06-12_N35_N36,internest,regular,2018,control,Empirical control
6,12/06/2018,3.100000001,N39,6_N39,6_N39_2018-06-12,0.71535577,8.316856609,13.03630136,6_2018-06-12,0.003,N45,6_N45,6_N45_2018-06-12,0.369370006,5.841085508,14.90192658,6_2018-06-12_N39_N45,internest,regular,2018,control,Empirical control
6,12/06/2018,0.600000001,N37,6_N37,6_N37_2018-06-12,6.694551213,19.70402304,15.02662066,6_2018-06-12,0.003,N47,6_N47,6_N47_2018-06-12,0.528733805,20.30173986,14.97432722,6_2018-06-12_N37_N47,internest,regular,2018,control,Empirical control
6,12/06/2018,2.08338658,N47,6_N47,6_N47_2018-06-12,0.528733805,20.30173986,14.97432722,6_2018-06-12,0.05,N48,6_N48,6_N48_2018-06-12,0.331390888,20.59884399,17.03642052,6_2018-06-12_N47_N48,internest,regular,2018,control,Empirical control
7,12/06/2018,0.683729186,N10,7_N10,7_N10_2018-06-12,0.711048114,2.10321334,-14.38032022,7_2018-06-12,0.1,N18,7_N18,7_N18_2018-06-12,10.71906695,2.761059372,-14.56666452,7_2018-06-12_N10_N18,internest,regular,2018,exclusion,Empirical exclusion
7,12/06/2018,0.739136424,N9,7_N9,7_N9_2018-06-12,1.144988419,2.319170138,-13.97416426,7_2018-06-12,0.1,N18,7_N18,7_N18_2018-06-12,10.71906695,2.761059372,-14.56666452,7_2018-06-12_N9_N18,internest,regular,2018,exclusion,Empirical exclusion
7,12/06/2018,1.899999995,N18,7_N18,7_N18_2018-06-12,10.71906695,2.761059372,-14.56666452,7_2018-06-12,0.033,N40,7_N40,7_N40_2018-06-12,1.627960404,3.410897959,-16.35208038,7_2018-06-12_N18_N40,internest,regular,2018,exclusion,Empirical exclusion
7,12/06/2018,3.487656324,N28,7_N28,7_N28_2018-06-12,40.88754835,-6.785981119,-15.78823424,7_2018-06-12,0.1,N39,7_N39,7_N39_2018-06-12,1.627960404,-4.964466161,-12.81404025,7_2018-06-12_N28_N39,internest,regular,2018,exclusion,Empirical exclusion
7,12/06/2018,3.53260667,N28,7_N28,7_N28_2018-06-12,40.88754835,-6.785981119,-15.78823424,7_2018-06-12,0.1,N32,7_N32,7_N32_2018-06-12,3.164100166,-9.624257258,-17.8914457,7_2018-06-12_N28_N32,internest,regular,2018,exclusion,Empirical exclusion
8,12/06/2018,15.15333846,N3,8_N3,8_N3_2018-06-12,33.12992518,2.301249,1.30324,8_2018-06-12,0.2,N6,8_N6,8_N6_2018-06-12,644.6684626,-12.84377771,1.805069035,8_2018-06-12_N3_N6,internest,regular,2018,control,Empirical control
8,12/06/2018,2.509026497,N6,8_N6,8_N6_2018-06-12,644.6684626,-12.84377771,1.805069035,8_2018-06-12,0.1,N12,8_N12,8_N12_2018-06-12,22.57077548,-11.48748211,3.915916307,8_2018-06-12_N6_N12,internest,regular,2018,control,Empirical control
8,12/06/2018,9.735917546,N6,8_N6,8_N6_2018-06-12,644.6684626,-12.84377771,1.805069035,8_2018-06-12,0.05,N24,8_N24,8_N24_2018-06-12,6.694551213,-3.563954529,4.750060068,8_2018-06-12_N6_N24,internest,regular,2018,control,Empirical control
8,12/06/2018,17.72909409,N6,8_N6,8_N6_2018-06-12,644.6684626,-12.84377771,1.805069035,8_2018-06-12,0.003,N20,8_N20,8_N20_2018-06-12,2.695179232,4.656757859,4.642679295,8_2018-06-12_N6_N20,internest,regular,2018,control,Empirical control
8,12/06/2018,4.763068831,N3,8_N3,8_N3_2018-06-12,33.12992518,2.301249,1.30324,8_2018-06-12,0.2,N22,8_N22,8_N22_2018-06-12,41.49791136,6.674504485,-0.583943392,8_2018-06-12_N3_N22,internest,regular,2018,control,Empirical control
8,12/06/2018,47.21059225,N6,8_N6,8_N6_2018-06-12,644.6684626,-12.84377771,1.805069035,8_2018-06-12,1,N27,8_N27,8_N27_2018-06-12,164.8684864,-11.84376701,-45.39493096,8_2018-06-12_N6_N27,internest,regular,2018,control,Empirical control
9,12/06/2018,1.784859483,N1,9_N1,9_N1_2018-06-12,15.55831934,2.613626187,4.148243426,9_2018-06-12,0.05,N3,9_N3,9_N3_2018-06-12,2.488372108,1.389636995,2.849176903,9_2018-06-12_N1_N3,internest,regular,2018,control,Empirical control
9,12/06/2018,3.17,N3,9_N3,9_N3_2018-06-12,2.488372108,1.389636995,2.849176903,9_2018-06-12,0.2,N4,9_N4,9_N4_2018-06-12,119.0539606,0,0,9_2018-06-12_N3_N4,internest,regular,2018,control,Empirical control
9,12/06/2018,3.751401244,N1,9_N1,9_N1_2018-06-12,15.55831934,2.613626187,4.148243426,9_2018-06-12,0.05,N10,9_N10,9_N10_2018-06-12,13.1058464,6.033264333,2.605814742,9_2018-06-12_N1_N10,internest,regular,2018,control,Empirical control
9,12/06/2018,10.3,N10,9_N10,9_N10_2018-06-12,13.1058464,6.033264333,2.605814742,9_2018-06-12,0.05,N33,9_N33,9_N33_2018-06-12,4.549126386,10.70936794,-6.571551715,9_2018-06-12_N10_N33,internest,regular,2018,control,Empirical control
9,12/06/2018,7.580952739,N9,9_N9,9_N9_2018-06-12,6.398299743,15.95741016,-12.04228268,9_2018-06-12,0.033,N33,9_N33,9_N33_2018-06-12,4.549126386,10.70936794,-6.571551715,9_2018-06-12_N9_N33,internest,regular,2018,control,Empirical control
9,12/06/2018,3.710000001,N4,9_N4,9_N4_2018-06-12,119.0539606,0,0,9_2018-06-12,0.01,N5,9_N5,9_N5_2018-06-12,87.57844044,-2.923519079,-2.28410512,9_2018-06-12_N4_N5,internest,regular,2018,control,Empirical control
